Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Greywacke Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Chert Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Limestone Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Chalk Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Shale Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Siltstone Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Lignite Block Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Dolomite Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Greywacke Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Snowy Chert Overgrown Stone
appliedenergistics2:facade:0, Cable Facade - Mossy Limestone
appliedenergistics2:facade:0, Cable Facade - Mossy Chalk
appliedenergistics2:facade:0, Cable Facade - Mossy Shale
appliedenergistics2:facade:0, Cable Facade - Mossy Siltstone
appliedenergistics2:facade:0, Cable Facade - Mossy Lignite Block
appliedenergistics2:facade:0, Cable Facade - Mossy Dolomite
appliedenergistics2:facade:0, Cable Facade - Mossy Greywacke
appliedenergistics2:facade:0, Cable Facade - Mossy Chert
appliedenergistics2:facade:0, Cable Facade - Red Granite Gravel
appliedenergistics2:facade:0, Cable Facade - Black Granite Gravel
appliedenergistics2:facade:0, Cable Facade - Rhyolite Gravel
appliedenergistics2:facade:0, Cable Facade - Andesite Gravel
appliedenergistics2:facade:0, Cable Facade - Gabbro Gravel
appliedenergistics2:facade:0, Cable Facade - Basalt Gravel
appliedenergistics2:facade:0, Cable Facade - Komatiite Gravel
appliedenergistics2:facade:0, Cable Facade - Dacite Gravel
appliedenergistics2:facade:0, Cable Facade - Gneiss Gravel
appliedenergistics2:facade:0, Cable Facade - Eclogite Gravel
appliedenergistics2:facade:0, Cable Facade - Marble Gravel
appliedenergistics2:facade:0, Cable Facade - Quartzite Gravel
appliedenergistics2:facade:0, Cable Facade - Blue Schist Gravel
appliedenergistics2:facade:0, Cable Facade - Green Schist Gravel
appliedenergistics2:facade:0, Cable Facade - Soapstone Gravel
appliedenergistics2:facade:0, Cable Facade - Migmatite Gravel
appliedenergistics2:facade:0, Cable Facade - Limestone Gravel
appliedenergistics2:facade:0, Cable Facade - Chalk Gravel
appliedenergistics2:facade:0, Cable Facade - Shale Gravel
appliedenergistics2:facade:0, Cable Facade - Siltstone Gravel
appliedenergistics2:facade:0, Cable Facade - Lignite Block Gravel
appliedenergistics2:facade:0, Cable Facade - Dolomite Gravel
appliedenergistics2:facade:0, Cable Facade - Greywacke Gravel
appliedenergistics2:facade:0, Cable Facade - Chert Gravel
appliedenergistics2:facade:0, Cable Facade - Red Granite Sand
appliedenergistics2:facade:0, Cable Facade - Black Granite Sand
appliedenergistics2:facade:0, Cable Facade - Rhyolite Sand
appliedenergistics2:facade:0, Cable Facade - Andesite Sand
appliedenergistics2:facade:0, Cable Facade - Gabbro Sand
appliedenergistics2:facade:0, Cable Facade - Basalt Sand
appliedenergistics2:facade:0, Cable Facade - Komatiite Sand
appliedenergistics2:facade:0, Cable Facade - Dacite Sand
appliedenergistics2:facade:0, Cable Facade - Gneiss Sand
appliedenergistics2:facade:0, Cable Facade - Eclogite Sand
appliedenergistics2:facade:0, Cable Facade - Marble Sand
appliedenergistics2:facade:0, Cable Facade - Quartzite Sand
appliedenergistics2:facade:0, Cable Facade - Blue Schist Sand
appliedenergistics2:facade:0, Cable Facade - Green Schist Sand
appliedenergistics2:facade:0, Cable Facade - Soapstone Sand
appliedenergistics2:facade:0, Cable Facade - Migmatite Sand
appliedenergistics2:facade:0, Cable Facade - Limestone Sand
appliedenergistics2:facade:0, Cable Facade - Chalk Sand
appliedenergistics2:facade:0, Cable Facade - Shale Sand
appliedenergistics2:facade:0, Cable Facade - Siltstone Sand
appliedenergistics2:facade:0, Cable Facade - Lignite Block Sand
appliedenergistics2:facade:0, Cable Facade - Dolomite Sand
appliedenergistics2:facade:0, Cable Facade - Greywacke Sand
appliedenergistics2:facade:0, Cable Facade - Chert Sand
appliedenergistics2:facade:0, Cable Facade - Red Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Black Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Rhyolite Sandstone
appliedenergistics2:facade:0, Cable Facade - Andesite Sandstone
appliedenergistics2:facade:0, Cable Facade - Gabbro Sandstone
appliedenergistics2:facade:0, Cable Facade - Basalt Sandstone
appliedenergistics2:facade:0, Cable Facade - Komatiite Sandstone
appliedenergistics2:facade:0, Cable Facade - Dacite Sandstone
appliedenergistics2:facade:0, Cable Facade - Gneiss Sandstone
appliedenergistics2:facade:0, Cable Facade - Eclogite Sandstone
appliedenergistics2:facade:0, Cable Facade - Marble Sandstone
appliedenergistics2:facade:0, Cable Facade - Quartzite Sandstone
appliedenergistics2:facade:0, Cable Facade - Blue Schist Sandstone
appliedenergistics2:facade:0, Cable Facade - Green Schist Sandstone
appliedenergistics2:facade:0, Cable Facade - Soapstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Migmatite Sandstone
appliedenergistics2:facade:0, Cable Facade - Limestone Sandstone
appliedenergistics2:facade:0, Cable Facade - Chalk Sandstone
appliedenergistics2:facade:0, Cable Facade - Shale Sandstone
appliedenergistics2:facade:0, Cable Facade - Siltstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Lignite Block Sandstone
appliedenergistics2:facade:0, Cable Facade - Dolomite Sandstone
appliedenergistics2:facade:0, Cable Facade - Greywacke Sandstone
appliedenergistics2:facade:0, Cable Facade - Chert Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Red Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Black Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Rhyolite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Andesite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Gabbro Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Basalt Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Komatiite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Dacite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Gneiss Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Eclogite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Marble Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Quartzite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Blue Schist Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Green Schist Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Soapstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Migmatite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Limestone Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Chalk Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Shale Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Siltstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Lignite Block Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Dolomite Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Greywacke Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Chert Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Black Granite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Rhyolite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Andesite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Gabbro Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Basalt Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Komatiite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Dacite Sandstone
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.gneiss.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.eclogite.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.marble.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.quartzite.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.blueschist.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.greenschist.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.soapstone.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.migmatite.name
appliedenergistics2:facade:0, Cable Facade - Chiseled Limestone Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Chalk Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Shale Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Siltstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Lignite Block Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Dolomite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Greywacke Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Chert Sandstone
appliedenergistics2:facade:0, Cable Facade - Red Granite Clay
appliedenergistics2:facade:0, Cable Facade - Black Granite Clay
appliedenergistics2:facade:0, Cable Facade - Rhyolite Clay
appliedenergistics2:facade:0, Cable Facade - Andesite Clay
appliedenergistics2:facade:0, Cable Facade - Gabbro Clay
appliedenergistics2:facade:0, Cable Facade - Basalt Clay
appliedenergistics2:facade:0, Cable Facade - Komatiite Clay
appliedenergistics2:facade:0, Cable Facade - Dacite Clay
appliedenergistics2:facade:0, Cable Facade - Gneiss Clay
appliedenergistics2:facade:0, Cable Facade - Eclogite Clay
appliedenergistics2:facade:0, Cable Facade - Marble Clay
appliedenergistics2:facade:0, Cable Facade - Quartzite Clay
appliedenergistics2:facade:0, Cable Facade - Blue Schist Clay
appliedenergistics2:facade:0, Cable Facade - Green Schist Clay
appliedenergistics2:facade:0, Cable Facade - Soapstone Clay
appliedenergistics2:facade:0, Cable Facade - Migmatite Clay
appliedenergistics2:facade:0, Cable Facade - Limestone Clay
appliedenergistics2:facade:0, Cable Facade - Chalk Clay
appliedenergistics2:facade:0, Cable Facade - Shale Clay
appliedenergistics2:facade:0, Cable Facade - Siltstone Clay
appliedenergistics2:facade:0, Cable Facade - Lignite Block Clay
appliedenergistics2:facade:0, Cable Facade - Dolomite Clay
appliedenergistics2:facade:0, Cable Facade - Greywacke Clay
appliedenergistics2:facade:0, Cable Facade - Chert Clay
appliedenergistics2:facade:0, Cable Facade - Red Granite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Marble Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Shale Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Chert Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Salt Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Salt Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Salt Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Marble Salt Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Salt Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Salt Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Salt Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Salt Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Salt Ore
appliedenergistics2:facade:0, Cable Facade - Shale Salt Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Salt Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Salt Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Salt Ore
appliedenergistics2:facade:0, Cable Facade - Chert Salt Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Silver Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Silver Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Silver Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Marble Silver Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Silver Ore
appliedenergistics2:facade:0, Cable Facade - Shale Silver Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chert Silver Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Marble Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Shale Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Poor Nickel Ore
